lei,scope,refPeriod,bank_name,country,institution_type,trea_eur,lr_exposure_eur,rwa_density,ov1_total_eur,ov1_abweichung,ov1_teile_summe,ov1_teile_stimmt,anteil_kredit,anteil_ccr,anteil_markt,anteil_operationell,kredit_sa_anteil,kredit_irb_anteil,ansatz,skalenverdacht,plausibel
SI5RG2M0WQQLZCXKRM20,CON,2025-06-30,"Banco de Sabadell, S.A.",Spain,Large highest EEA,79264557660.0,252191133800.0,0.3143,79264557660.0,0.0,79264557660.0,true,0.8262,0.0081,0.0061,0.1506,0.3233,0.5697,gemischt,false,true
SI5RG2M0WQQLZCXKRM20,CON,2025-09-30,"Banco de Sabadell, S.A.",Spain,Large highest EEA,79706678960.0,243454701700.0,0.3274,79706678960.0,0.0,79706678960.0,true,0.8286,0.007,0.0063,0.1498,0.3072,0.5571,gemischt,false,true
SI5RG2M0WQQLZCXKRM20,CON,2025-12-31,"Banco de Sabadell, S.A.",Spain,Large highest EEA,80108675910.0,245981025000.0,0.3257,80108675900.0,0.0,80108675900.0,true,0.8175,0.0068,0.0056,0.1581,0.312,0.5494,gemischt,false,true
SI5RG2M0WQQLZCXKRM20,CON,2026-03-31,"Banco de Sabadell, S.A.",Spain,Large highest EEA,80720936710.0,246610895000.0,0.3273,80720936710.0,0.0,80720936710.0,true,0.8188,0.0063,0.0068,0.1569,0.317,0.5463,gemischt,false,true
SX0CI4F7GVW5530ZMN03,IND,2025-12-31,Wells Fargo Bank International Unlimited Company,Ireland,Other highest EEA,6840264486.56,14446039137.0,0.4735,6840264486.57,0.0,6840264486.57,true,0.9167,0.0026,0.0,0.0778,1.0,,SA,unbekannt,true
TO822O0VT80V06K0FH57,CON,2025-12-31,"Caixa Geral de Depósitos, S.A.",Portugal,Large highest EEA,47952630705.92,112933096733.59,0.4246,47952630705.92,0.0,47952630705.92,true,0.814,0.0177,0.0398,0.1282,1.0,,SA,unbekannt,true
TPS0Q8GFSZF45ZZFL873,CON,2025-12-31,Société Générale Luxembourg,Luxembourg,Large subsidiaries,16533889.13,65240382.43,0.2534,16533889.13,0.0,16533889.14,true,0.6188,0.0112,0.0009,0.1506,0.1289,0.8711,gemischt,unbekannt,true
TUKDD90GPC79G1KOE162,CON,2025-06-30,Hamburg Commercial Bank AG,Germany,Large highest EEA,14739328752.75,32217174420.0,0.4575,14739328752.75,0.0,14739328752.75,true,0.8259,0.0138,0.0028,0.0868,0.4954,0.4392,gemischt,false,true
TUKDD90GPC79G1KOE162,CON,2025-09-30,Hamburg Commercial Bank AG,Germany,Large highest EEA,13968425804.94,30839516446.0,0.4529,13968425804.94,0.0,13968425804.94,true,0.8266,0.0116,0.0042,0.0916,0.4901,0.4431,gemischt,false,true
TUKDD90GPC79G1KOE162,CON,2025-12-31,Hamburg Commercial Bank AG,Germany,Large highest EEA,13054215444.93,29670746639.0,0.44,13054215444.93,0.0,13054215444.93,true,0.8155,0.0101,0.0118,0.0975,0.489,0.4515,gemischt,false,true
UAIAINAJ28P30E5GWE37,CON,2025-12-31,BGL BNP Paribas,Luxembourg,Large subsidiaries,33599188146.25,66255238913.6,0.5071,33599188146.25,0.0,33599188146.25,true,0.8727,0.0007,0.0067,0.1135,0.6573,0.3426,gemischt,unbekannt,true
UI802FYJ52XDB7N4KN18,CON,2025-06-30,BANCA NAZIONALE DEL LAVORO S.P.A. (IN FORMA CONTRATTA BNL S.P.A.),Italy,Large subsidiaries,45887872943.0,108877927604.0,0.4215,,,,,,,,,,,unbekannt,false,true
UI802FYJ52XDB7N4KN18,CON,2025-12-31,BANCA NAZIONALE DEL LAVORO S.P.A. (IN FORMA CONTRATTA BNL S.P.A.),Italy,Large subsidiaries,46573241170.0,109561913747.0,0.4251,46573241170.0,0.0,46573241170.0,true,0.8777,0.0067,,0.1068,0.2743,0.7257,gemischt,false,true
VDYMYTQGZZ6DU0912C88,CON,2025-06-30,Bayerische Landesbank,Germany,Large highest EEA,63504291286.68,270131230067.98,0.2351,63504291286.68,0.0,63504291286.68,true,0.7866,0.0304,0.036,0.128,0.0801,0.8474,gemischt,false,true
VDYMYTQGZZ6DU0912C88,CON,2025-09-30,Bayerische Landesbank,Germany,Large highest EEA,64064807922.95,261572131744.65,0.2449,64064807922.95,0.0,64064807922.95,true,0.79,0.028,0.0372,0.1269,0.1138,0.8158,gemischt,false,true
VDYMYTQGZZ6DU0912C88,CON,2025-12-31,Bayerische Landesbank,Germany,Large highest EEA,65311813925.69,261965320418.68,0.2493,65311813925.69,0.0,65311813925.69,true,0.7985,0.0257,0.037,0.1208,0.1062,0.8213,gemischt,false,true
VDYMYTQGZZ6DU0912C88,CON,2026-03-31,Bayerische Landesbank,Germany,Large highest EEA,66825620398.45,268683584339.96,0.2487,66825620398.45,0.0,66825620398.45,true,0.8062,0.026,0.0304,0.118,0.0981,0.8245,gemischt,false,true
VWMYAEQSTOPNV0SUGU82,CON,2025-06-30,"Bankinter, S.A.",Spain,Large highest EEA,43965314780.0,123997403096.0,0.3546,43965314780.0,0.0,43965314780.0,true,0.8523,0.0064,0.0159,0.1221,0.5041,0.4639,gemischt,false,true
VWMYAEQSTOPNV0SUGU82,CON,2025-12-31,"Bankinter, S.A.",Spain,Large highest EEA,45453891374.0,125191297471.0,0.3631,45453891374.0,0.0,45453891374.0,true,0.8555,0.005,0.0078,0.128,0.5161,0.453,gemischt,false,true
VWMYAEQSTOPNV0SUGU82,CON,2026-03-31,"Bankinter, S.A.",Spain,Large highest EEA,45567287639.0,126229497746.0,0.361,45567287639.0,0.0,45567287138.0,true,0.8532,0.0053,0.01,0.1277,0.517,0.4551,gemischt,false,true
XLEZHWWOI4HFQDGL4793,CON,2025-09-30,BANK HANDLOWY W WARSZAWIE SA,Poland,Large subsidiaries,7611074008.7,21079703557.22,0.3611,7611074008.7,0.0,7611074008.7,true,0.7913,0.0303,0.0394,0.1306,1.0,,SA,false,true
XLEZHWWOI4HFQDGL4793,CON,2025-12-31,BANK HANDLOWY W WARSZAWIE SA,Poland,Large subsidiaries,7821467531.88,20874544489.5,0.3747,7821467531.88,0.0,7821467531.88,true,0.7811,0.0299,0.0437,0.137,1.0,,SA,false,true
XLEZHWWOI4HFQDGL4793,CON,2026-03-31,BANK HANDLOWY W WARSZAWIE SA,Poland,Large subsidiaries,8021350540.11,22863903145.18,0.3508,,,,,,,,,1.0,,SA,false,true
XTC5E2QFTEF0435JWL77,CON,2025-12-31,Nederlandse Financierings-Maatschappij voor Ontwikkelingslanden N.V.,Netherlands,Other highest EEA,14034324445.52,12057955881.95,1.1639,14034324445.52,0.0,14034324445.53,true,0.7757,0.0015,0.1688,0.0429,1.0,,SA,unbekannt,true
Y28RT6GGYJ696PMW8T44,CON,2025-12-31,UniCredit csoport,Hungary,Large subsidiaries,4724840306.8,13742680407.15,0.3438,4724840306.8,0.0,4724840306.8,true,0.8251,0.0196,0.0073,0.146,0.5928,0.3558,gemischt,unbekannt,true
